relative_path,dataset,split,label,size_bytes,sha256
dataset16062024/bcdr/test/is_benign_true/patientbcdr__396_image416_mass1010_is_benign_1.png,bcdr,test,benign,6272,bba105c0ea8d86131f98119f2ecad79997a5302bec8262cfdb0a2e9d7141b282
dataset16062024/bcdr/test/is_benign_true/patientbcdr__396_image416_mass1011_is_benign_1.png,bcdr,test,benign,5955,4c4f31f9b75e75806941ef5a68c7eb1c10996f2eb01dd4815680d13bc1c93f99
dataset16062024/bcdr/test/is_benign_true/patientbcdr__396_image416_mass1012_is_benign_1.png,bcdr,test,benign,6234,0709f1c4ca74fd690cd2f57924b81ed213334fffc241de1dcbd2642c8af19d70
dataset16062024/bcdr/test/is_benign_true/patientbcdr__396_image416_mass598_is_benign_1.png,bcdr,test,benign,5921,a6ac274a6b5e8383fa89b12e058ccd0899920d78ce35e76f5fe7d05e67801d72
dataset16062024/bcdr/test/is_benign_true/patientbcdr__396_image416_mass599_is_benign_1.png,bcdr,test,benign,6246,bb6144994a5da95b74d4a926770cd07fd6f3ff54553a3e6fd19c8279cce6b796
dataset16062024/bcdr/test/is_benign_true/patientbcdr__396_image416_mass608_is_benign_1.png,bcdr,test,benign,5908,144cc61c5b32052a0e6b9be0d5b163905a351759495fd13bc1de5c41b155f446
dataset16062024/bcdr/test/is_benign_true/patientbcdr__396_image416_mass609_is_benign_1.png,bcdr,test,benign,6248,15f3afb5a1bf71a17b26f15b15db9d9826a4eb3f09cea34d053e81c1b43e162c
dataset16062024/bcdr/test/is_benign_true/patientbcdr__397_image417_mass1536_is_benign_1.png,bcdr,test,benign,9554,4e20ce34fa3d62f8b0ee7ba5d34e4b3f317e83adeab66169525d5f711fdd2503
dataset16062024/bcdr/test/is_benign_true/patientbcdr__39_image40_mass1146_is_benign_1.png,bcdr,test,benign,7308,d38fd336889eec7223119d828f92e67173d0d3903f2c8782b066a16c913133aa
dataset16062024/bcdr/test/is_benign_true/patientbcdr__402_image423_mass1041_is_benign_1.png,bcdr,test,benign,8484,63dde0cf1ed7d4d32d23b1af6d19128efa09325a25084a5e3228974a9d81679c
dataset16062024/bcdr/test/is_benign_true/patientbcdr__402_image423_mass1042_is_benign_1.png,bcdr,test,benign,9690,25f0a1acad5190932af09540e675deba8fc9fef3e8ac9879e39cd12f64a1a3b0
dataset16062024/bcdr/test/is_benign_true/patientbcdr__402_image423_mass614_is_benign_1.png,bcdr,test,benign,8500,4cb1916676c5b50b634aa9d89f5d48f802577b88613bb618cbcb4abc8b3bcd73
dataset16062024/bcdr/test/is_benign_true/patientbcdr__402_image423_mass615_is_benign_1.png,bcdr,test,benign,9580,2c27489860bba2e087e6c76a95f024c7c756d2c459b35d7298d8fee64c9525a0
dataset16062024/bcdr/test/is_benign_true/patientbcdr__413_image437_mass1045_is_benign_1.png,bcdr,test,benign,5867,35dc82a7e51b0488bc8f9b472e925e5040ba94bd232f64526fee606590a5cfb5
dataset16062024/bcdr/test/is_benign_true/patientbcdr__413_image437_mass1046_is_benign_1.png,bcdr,test,benign,5878,99d3cd483c7d3664746fed01948446881695c6780a95cbe50582fdcee8d609f2
dataset16062024/bcdr/test/is_benign_true/patientbcdr__416_image440_mass1537_is_benign_1.png,bcdr,test,benign,8909,9c93739af524ee6ed7b5785eee8c67aab1c7e3207e16722cb11a5b1fcf3e33a3
dataset16062024/bcdr/test/is_benign_true/patientbcdr__418_image442_mass852_is_benign_1.png,bcdr,test,benign,8384,befbf32c3abcd848388dd0c0b641449ab861f7ab3332ce8bffeebe52c26a7b72
dataset16062024/bcdr/test/is_benign_true/patientbcdr__419_image443_mass1049_is_benign_1.png,bcdr,test,benign,8663,b0ebde267debf91b9fea6f7038e74a2967d27b25eb4fa2e74b44f8e1058300a2
dataset16062024/bcdr/test/is_benign_true/patientbcdr__425_image450_mass1539_is_benign_1.png,bcdr,test,benign,7270,2ecfc1cfedad89979d35e79080401e31b221baeecc6b39945d0a9858431cbf00
dataset16062024/bcdr/test/is_benign_true/patientbcdr__425_image450_mass853_is_benign_1.png,bcdr,test,benign,7270,2ecfc1cfedad89979d35e79080401e31b221baeecc6b39945d0a9858431cbf00
dataset16062024/bcdr/test/is_benign_true/patientbcdr__428_image453_mass1544_is_benign_1.png,bcdr,test,benign,6645,6b04acaafc52ff1bc33b79e725e46f7643c581a3326ac8d7552b52a565892dd8
dataset16062024/bcdr/test/is_benign_true/patientbcdr__428_image453_mass1545_is_benign_1.png,bcdr,test,benign,7916,77430b63ad3c51305e05c457fc697a28d3be237703904b54aaf049ad6cf80c42
dataset16062024/bcdr/test/is_benign_true/patientbcdr__428_image455_mass1542_is_benign_1.png,bcdr,test,benign,7012,ccb2f6eb6b994ad465f0a00fb395c62863b91ca77841fa6988143f20e0dc3174
dataset16062024/bcdr/test/is_benign_true/patientbcdr__428_image455_mass1543_is_benign_1.png,bcdr,test,benign,9229,91be1b34e8d909fbccea032ddabcf07cd7e0f6cf3df5643390f7297b7a6da030
dataset16062024/bcdr/test/is_benign_true/patientbcdr__429_image596_mass73_is_benign_1.png,bcdr,test,benign,9917,431a2f9a103bb824c3966833dc9d2f31f482c93e97d41d3978cba44f3388d864
dataset16062024/bcdr/test/is_benign_true/patientbcdr__429_image596_mass74_is_benign_1.png,bcdr,test,benign,10297,e9d68bc83ff65998f7a3b0f2da339420ec62bee7a475847c0b3a9bed13128cb0
dataset16062024/bcdr/test/is_benign_true/patientbcdr__42_image43_mass1149_is_benign_1.png,bcdr,test,benign,8797,9dbaa71913e24925a1ba9d55a8c3fdc3abf11c8df3e1b8fdbea5ac4f7fbe67cf
dataset16062024/bcdr/test/is_benign_true/patientbcdr__42_image44_mass1147_is_benign_1.png,bcdr,test,benign,8239,3410a06c0eee9b60e92dcfed3b2871af7977a96231986b0350159648c541b14a
dataset16062024/bcdr/test/is_benign_true/patientbcdr__42_image44_mass1148_is_benign_1.png,bcdr,test,benign,8603,4e2e8dcd038103ada64473c49acb49ee67f2eae91b9e04ffba10f05086fc57e1
dataset16062024/bcdr/test/is_benign_true/patientbcdr__437_image464_mass1057_is_benign_1.png,bcdr,test,benign,8345,2e1fd95d883d11e5eca721fbf72dc3b49d6a765761cd9f751f7648094fef3a9a
dataset16062024/bcdr/test/is_benign_true/patientbcdr__437_image464_mass1058_is_benign_1.png,bcdr,test,benign,6576,4bcf091d63811021cbfcb91dac5e4ef50fab0f5858934d1d1776d2b8d8f4cbd2
dataset16062024/bcdr/test/is_benign_true/patientbcdr__437_image464_mass635_is_benign_1.png,bcdr,test,benign,8378,2719c4ef17496815172aca79bbf4b5ed99d99cc96af29c2d56650cc8e33ab67f
dataset16062024/bcdr/test/is_benign_true/patientbcdr__437_image464_mass636_is_benign_1.png,bcdr,test,benign,6537,4e955aff922f95f4db88ce655ee67bba6022454fa64c572db0a569ad40a8d14b
dataset16062024/bcdr/test/is_benign_true/patientbcdr__438_image465_mass1059_is_benign_1.png,bcdr,test,benign,5788,7e2c4e77de602a8c29934453425625637006db41b5655ad38e4bfc5616598b13
dataset16062024/bcdr/test/is_benign_true/patientbcdr__438_image465_mass1060_is_benign_1.png,bcdr,test,benign,6808,e237e8f5832b46ee04e1d9b766a7f86cf069ff0640c25567723af0d4e1e6967c
dataset16062024/bcdr/test/is_benign_true/patientbcdr__440_image468_mass1582_is_benign_1.png,bcdr,test,benign,7238,46b8b60d8103d7c0b00b2d376d5e4a1624d166a8faa3876955647634a533edc0
dataset16062024/bcdr/test/is_benign_true/patientbcdr__440_image468_mass1583_is_benign_1.png,bcdr,test,benign,9404,2e3b7988a3fc3a992d10f481d1c00c9684228ba612d1a19165e16a6217742758
dataset16062024/bcdr/test/is_benign_true/patientbcdr__440_image470_mass1580_is_benign_1.png,bcdr,test,benign,6800,41c0f0aa3969e03dba8bf63001b2f7b4b6bd8fec7f59cfed4cc6038e8ddb2d8c
dataset16062024/bcdr/test/is_benign_true/patientbcdr__440_image470_mass1581_is_benign_1.png,bcdr,test,benign,9412,2d77b55160e6bbcdbed7be7304ee4a97b932293020319eafa3661676b00b6fbd
dataset16062024/bcdr/test/is_benign_true/patientbcdr__448_image622_mass61_is_benign_1.png,bcdr,test,benign,9322,5c9fded88f654b62151dc2f09829d5d6010042c82009c39334e12d23aa78f71a
dataset16062024/bcdr/test/is_benign_true/patientbcdr__448_image622_mass62_is_benign_1.png,bcdr,test,benign,10344,aee750067f6ad4066ad247fa8abef59e6fecb531777ff4b3cb679ca21669b3f1
dataset16062024/bcdr/test/is_benign_true/patientbcdr__453_image485_mass1599_is_benign_1.png,bcdr,test,benign,7698,ca9d9be82e3c3539c6c25836bcb4df25003971d557151204ce670eb5b563bbf7
dataset16062024/bcdr/test/is_benign_true/patientbcdr__453_image485_mass1600_is_benign_1.png,bcdr,test,benign,7001,97fd093da41939de092f850119b0b5d041822cf746f4d78959cd3254cfe7cd3b
dataset16062024/bcdr/test/is_benign_true/patientbcdr__459_image645_mass57_is_benign_1.png,bcdr,test,benign,9603,2bb6e22af46fb7696f4ff462d3ac788c821583ff82b3cd3dc9efc80f6ee742d5
dataset16062024/bcdr/test/is_benign_true/patientbcdr__459_image645_mass58_is_benign_1.png,bcdr,test,benign,9612,ce0d7cf0d3081b3728ade44e120b33ffbdbe344cc849f08f2593fa340bed2c58
dataset16062024/bcdr/test/is_benign_true/patientbcdr__46_image65_mass42_is_benign_1.png,bcdr,test,benign,8657,7935e357b22d891274b5730519245d22eecf95d6a57f5da6b9b200454c562a20
dataset16062024/bcdr/test/is_benign_true/patientbcdr__46_image65_mass43_is_benign_1.png,bcdr,test,benign,10050,69e08cb67b2992203c1ac8283b9a79c95bc4e94f21d8077a91957babf9e700b9
dataset16062024/bcdr/test/is_benign_true/patientbcdr__470_image503_mass1079_is_benign_1.png,bcdr,test,benign,9518,6d955b204554f3d4f2d9a3b746b0110fe33d26a092fc5032a66332df4982fde0
dataset16062024/bcdr/test/is_benign_true/patientbcdr__470_image503_mass1080_is_benign_1.png,bcdr,test,benign,9065,d444084938fa4c3cd23ee88e762fc02dc77d0b42a3e3d83d99fe2e5d6e1137b9
dataset16062024/bcdr/test/is_benign_true/patientbcdr__472_image506_mass1081_is_benign_1.png,bcdr,test,benign,7424,010de61793bdb510cb3d4fa82f61b47cd98b67b2dbc28a4c6847233ad7d51b7f
dataset16062024/bcdr/test/is_benign_true/patientbcdr__472_image506_mass1082_is_benign_1.png,bcdr,test,benign,8712,f13d1acb265eb9edcc8b5eb783d6f5b273f3b6594aa0743955bb317af16a8629
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image507_mass1606_is_benign_1.png,bcdr,test,benign,10374,06e43e61f36d42146f2b4c2d55c61f282614bff21cf6f6d0bd998cc481735f31
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image507_mass1607_is_benign_1.png,bcdr,test,benign,10428,2d46429f58c2f50c0d197afb8c31728ecf6ec109465464e4c08685873dd8b7bb
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image507_mass1608_is_benign_1.png,bcdr,test,benign,9436,ee7bea28a45124f819c9fdcdfb7f4d59b2a0342ffce44c5b4e6304bfffbee38e
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image507_mass1609_is_benign_1.png,bcdr,test,benign,9364,380dd1f70c980568b9d97f1c7bff23ea8d4eccfcac13a2ce145e89881142f624
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image508_mass1610_is_benign_1.png,bcdr,test,benign,10336,1d161189b026ddc9f57295b40885fa788fdcd935e8c1f68eddd53ccd681ea546
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image508_mass1611_is_benign_1.png,bcdr,test,benign,9840,7c79384e3b80761b7f6e028f50188b1057f16a587cbfbda3e86f2894a248ee42
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image508_mass1612_is_benign_1.png,bcdr,test,benign,9364,f58f7bcaccc497a3941081d0446513bbf56fbc0406ac7c942d5d095da4151429
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image508_mass1613_is_benign_1.png,bcdr,test,benign,7561,c281651636514326a52938506d7c57a66adeedcb932814832857401ab56bf1d1
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image508_mass1614_is_benign_1.png,bcdr,test,benign,7459,2307b86c3aab72c43b6d91156314f9e7c2467efddf6ad456ab0a22ca06b8e859
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image508_mass1615_is_benign_1.png,bcdr,test,benign,6894,c520b5919c4d622f0513f54a9bb6416a298d8cb6c646fed0481b90a3d5c46763
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image508_mass1616_is_benign_1.png,bcdr,test,benign,6102,11e9b67631c0c5930bce73d8a6d4bef4c7d9d4cf10772b0a358f4b11aa74f729
dataset16062024/bcdr/test/is_benign_true/patientbcdr__473_image508_mass1617_is_benign_1.png,bcdr,test,benign,6075,f49f1564c345965d0a4bfc3d748e2933c116b5684a07307a8e10ce66d0b41b58
dataset16062024/bcdr/test/is_benign_true/patientbcdr__474_image511_mass1506_is_benign_1.png,bcdr,test,benign,9124,3706ac615c138d786b9f74a1f19303a08ec140414d32e97838cc7baf3b0e9d85
dataset16062024/bcdr/test/is_benign_true/patientbcdr__474_image511_mass1507_is_benign_1.png,bcdr,test,benign,6939,6a13ab86444c276ffff88bf7514b2da4a8ffc6f4484461b3f372c2d534c622c8
dataset16062024/bcdr/test/is_benign_true/patientbcdr__475_image513_mass1085_is_benign_1.png,bcdr,test,benign,8878,852d2c093000e26132fb9c090fd7a687783dbf2c033d72866c38abc678989548
dataset16062024/bcdr/test/is_benign_true/patientbcdr__475_image513_mass1086_is_benign_1.png,bcdr,test,benign,9916,c9ed3ff6bd29f4b261503bfc9cff4fb761e310401e5479bfd8024cc2605f69f8
dataset16062024/bcdr/test/is_benign_true/patientbcdr__475_image513_mass641_is_benign_1.png,bcdr,test,benign,8879,e5fa39dce18b3d7dcc10dfdeb8a9024cc13b1f600d351f789f8033bd7430a64a
dataset16062024/bcdr/test/is_benign_true/patientbcdr__475_image513_mass642_is_benign_1.png,bcdr,test,benign,9871,cf63e62dc866316e84c51362bb55ac4e14047c51fcb72414a23860ebd3967234
dataset16062024/bcdr/test/is_benign_true/patientbcdr__477_image674_mass52_is_benign_1.png,bcdr,test,benign,9413,1f6a07c1abda079f2515542254106bdbfa816162c550fe96ad680bf81085a864
dataset16062024/bcdr/test/is_benign_true/patientbcdr__477_image674_mass53_is_benign_1.png,bcdr,test,benign,8926,921bd35bab4c720526bf383f17676a9b89eb0b28561252d50149e6df6e57d8a7
dataset16062024/bcdr/test/is_benign_true/patientbcdr__478_image516_mass1505_is_benign_1.png,bcdr,test,benign,9477,de4687447b292edddfa907f67548719a39d5efd0b1c35235795b243a4118d93e
dataset16062024/bcdr/test/is_benign_true/patientbcdr__47_image49_mass1150_is_benign_1.png,bcdr,test,benign,8389,90c81294cd47bd782c5e422cae8121d15bdbbf14e0762dab55257ae044d41c85
dataset16062024/bcdr/test/is_benign_true/patientbcdr__47_image49_mass1151_is_benign_1.png,bcdr,test,benign,7807,0dcb81deadb618ee81683cf40565781ebc9fdf1ab80d183b758e6a065749cb3d
dataset16062024/bcdr/test/is_benign_true/patientbcdr__487_image525_mass1087_is_benign_1.png,bcdr,test,benign,6707,2b28f9dfabb48cc8d30cad6d4611aba230f42c6b00eb81582288e41fddadb2ac
dataset16062024/bcdr/test/is_benign_true/patientbcdr__487_image525_mass1088_is_benign_1.png,bcdr,test,benign,6793,94924e1b43f8790bf10d4028c2d7bf45b1bbed08be273cdb2fc35336bcdf3c30
dataset16062024/bcdr/test/is_benign_true/patientbcdr__489_image527_mass1427_is_benign_1.png,bcdr,test,benign,8627,e1c36eadf374c89b47c97ce01e40392de880d099df9503f7ba64c311b7ea9c4b
dataset16062024/bcdr/test/is_benign_true/patientbcdr__489_image527_mass1428_is_benign_1.png,bcdr,test,benign,8150,565c5347e4c3fbde5eb71efe648808516ec1f3282453567c2b8c39689668aeed
dataset16062024/bcdr/test/is_benign_true/patientbcdr__490_image528_mass1429_is_benign_1.png,bcdr,test,benign,8789,c352c49a7ca9718df74854aa2899adf1636045a1dea34e3c274f6fe1d343e393
dataset16062024/bcdr/test/is_benign_true/patientbcdr__490_image528_mass1430_is_benign_1.png,bcdr,test,benign,8110,c5f3a74d4759de3516906e0ec4e39c2230e6ff82732105804c32068b4faa0588
dataset16062024/bcdr/test/is_benign_true/patientbcdr__497_image535_mass1503_is_benign_1.png,bcdr,test,benign,8497,6a6135d4cb201c2ce1e889106d9d9a91bf8859a9ee7ce735523ce90ce53b3742
dataset16062024/bcdr/test/is_benign_true/patientbcdr__4_image4_mass1119_is_benign_1.png,bcdr,test,benign,8011,06298af32ac4674dcaeb3a4b779b4fee5108c23780c50d5eb073a0ebf3946cfd
dataset16062024/bcdr/test/is_benign_true/patientbcdr__4_image4_mass1120_is_benign_1.png,bcdr,test,benign,8585,b9aa759a37292e22582f4863c34aeaadc415967a8d843a0607aa0489d8cc2810
dataset16062024/bcdr/test/is_benign_true/patientbcdr__4_image4_mass655_is_benign_1.png,bcdr,test,benign,8014,67fb37ac95ace16ca6505639fcfebf8cb09903bf7828797cdabdb326b396b21e
dataset16062024/bcdr/test/is_benign_true/patientbcdr__4_image4_mass656_is_benign_1.png,bcdr,test,benign,8464,36e85069d47f4183ee2f94790774d769e6ccc47172fd7148b4da0510e09b235d
dataset16062024/bcdr/test/is_benign_true/patientbcdr__4_image8_mass2_is_benign_1.png,bcdr,test,benign,11122,a1e4ac5dcd7cefc9bfdcc0160fcacafe400a760314287e4698f70c976c7dae12
dataset16062024/bcdr/test/is_benign_true/patientbcdr__4_image8_mass3_is_benign_1.png,bcdr,test,benign,10927,145dc58f09f1c3e32d85bf1e37ac95f9c062dfbcc61fe2279ed111b61f005abc
dataset16062024/bcdr/test/is_benign_true/patientbcdr__508_image726_mass23_is_benign_1.png,bcdr,test,benign,9491,7859a5e480e09f30629b94033060837f42e28ab12713136d7a9744ab6cea98cc
dataset16062024/bcdr/test/is_benign_true/patientbcdr__508_image726_mass24_is_benign_1.png,bcdr,test,benign,9625,80e85b44b34c3f942ef8a6aa68eab8baa2111c98a8e1f3922f5ffb76fde15680
dataset16062024/bcdr/test/is_benign_true/patientbcdr__508_image727_mass25_is_benign_1.png,bcdr,test,benign,10691,61f45d7846ce5c668f933759769053fb7f2c4b582e25ce89c330fbb54320a008
dataset16062024/bcdr/test/is_benign_true/patientbcdr__509_image729_mass21_is_benign_1.png,bcdr,test,benign,9586,f02194a9a35adf33c26404a61eb813ca9cffddcc22f22a3f3153b7f252420df9
dataset16062024/bcdr/test/is_benign_true/patientbcdr__509_image729_mass22_is_benign_1.png,bcdr,test,benign,9297,baacca66a4d3f3310a2d2850932523e6e8c441bc2dc1edf5d4d70d75737b4f0a
dataset16062024/bcdr/test/is_benign_true/patientbcdr__511_image553_mass1091_is_benign_1.png,bcdr,test,benign,8867,35d37fb5064710080bd96724d9e881685e99ca717486224e4be9a917f269d2b4
dataset16062024/bcdr/test/is_benign_true/patientbcdr__511_image553_mass1092_is_benign_1.png,bcdr,test,benign,5514,b60c1ad0f925eaaa7c829698747fd5b1f144bbba71dd336d5417edc7260ed250
dataset16062024/bcdr/test/is_benign_true/patientbcdr__511_image733_mass19_is_benign_1.png,bcdr,test,benign,8590,d300882efa95c3799c792c2deb6c284da98607c962804864cfffd81c04cb2767
dataset16062024/bcdr/test/is_benign_true/patientbcdr__511_image733_mass20_is_benign_1.png,bcdr,test,benign,8154,a95c856654e1e3111869927af5e989c2c13170822968ed2d2c445844a5051324
dataset16062024/bcdr/test/is_benign_true/patientbcdr__511_image734_mass17_is_benign_1.png,bcdr,test,benign,7114,f3bf15ab72328b33dfd65e176f0f663f8513165068271ceb94b0c22ba356d239
dataset16062024/bcdr/test/is_benign_true/patientbcdr__511_image734_mass18_is_benign_1.png,bcdr,test,benign,10200,9cb1a99790326991edc63003a783e9346c6cf0c0fbe4daa3d106134bfa49f093
dataset16062024/bcdr/test/is_benign_true/patientbcdr__513_image557_mass1328_is_benign_1.png,bcdr,test,benign,8532,9c18cb9d3a3850de42ccca0bd9aea4027a16abb192d1950062ffe5b80b982ae9
dataset16062024/bcdr/test/is_benign_true/patientbcdr__513_image557_mass1329_is_benign_1.png,bcdr,test,benign,7797,c5397b9974bfe17d578dfac7fd10c5efcf7519b07c7af5075e18fb5ccf6117cc
dataset16062024/bcdr/test/is_benign_true/patientbcdr__515_image559_mass1330_is_benign_1.png,bcdr,test,benign,10326,40531acf3787b2a93273fa446f0f979a9c6ada09fbf7552093e65315204a2d00
dataset16062024/bcdr/test/is_benign_true/patientbcdr__515_image559_mass1331_is_benign_1.png,bcdr,test,benign,10706,35264d28fe2f2b03e8d4648b017c5c666329aabaac6fe2ab4710eec986ab56d5
dataset16062024/bcdr/test/is_benign_true/patientbcdr__519_image563_mass1618_is_benign_1.png,bcdr,test,benign,9508,96ae5ca9dbc1e8edc3ad46e9a3a5de4a01b890ef97e93ba23c1203773d51b96d
dataset16062024/bcdr/test/is_benign_true/patientbcdr__525_image569_mass1105_is_benign_1.png,bcdr,test,benign,9715,14ebc851bc75a79447da1c72141d7c43358ce758f508ed6112350d55b7901688
dataset16062024/bcdr/test/is_benign_true/patientbcdr__525_image569_mass1106_is_benign_1.png,bcdr,test,benign,9501,d430e3cca4f28d91eb59dec3d37538e83243d473f8d5ad543db9f060793897c6
dataset16062024/bcdr/test/is_benign_true/patientbcdr__526_image570_mass1107_is_benign_1.png,bcdr,test,benign,10143,3f9ce1ee322d7dd44557d5726b0f02a032e5e30e72e166aa3bb56b46baad39b5
dataset16062024/bcdr/test/is_benign_true/patientbcdr__526_image570_mass1108_is_benign_1.png,bcdr,test,benign,9415,57834b499e2b7dbf328e2f308486e732a62fbd9f4038b2f2526ec2c79e49688b
dataset16062024/bcdr/test/is_benign_true/patientbcdr__52_image54_mass1164_is_benign_1.png,bcdr,test,benign,5442,d53862f1a5c47441ec22342ece0c8b2d81b6c5c6da55e2293009f5ad4793e505
dataset16062024/bcdr/test/is_benign_true/patientbcdr__52_image54_mass686_is_benign_1.png,bcdr,test,benign,5440,b572e05972becd0a24396124d0c1881b084d38d80f636c27dbc154b0586abddf
dataset16062024/bcdr/test/is_benign_true/patientbcdr__534_image578_mass1109_is_benign_1.png,bcdr,test,benign,8087,cc753a9e376f94d1be297bbb32578b7e0d411dd6ab686a6b7fc3a75b9501a082
dataset16062024/bcdr/test/is_benign_true/patientbcdr__534_image578_mass1110_is_benign_1.png,bcdr,test,benign,9560,407196e700a45bfb10b71d6c6e57fccd223a60fcce9b5e3a7dcf9837d7895bc1
dataset16062024/bcdr/test/is_benign_true/patientbcdr__536_image579_mass881_is_benign_1.png,bcdr,test,benign,8348,648ecf4c69045fe7b1a5024970450363d19a87013b5868eeacb8a263dd4f6bff
dataset16062024/bcdr/test/is_benign_true/patientbcdr__536_image579_mass882_is_benign_1.png,bcdr,test,benign,9282,8b6b22f48c6aa4345e292cc791dec0eba2840a299245246605a10dee171ff840
dataset16062024/bcdr/test/is_benign_true/patientbcdr__579_image631_mass884_is_benign_1.png,bcdr,test,benign,7776,0e805e62d7e03d6baa5c18445fca8afae679af6c4bc8008721349cbf88f1322a
dataset16062024/bcdr/test/is_benign_true/patientbcdr__579_image631_mass885_is_benign_1.png,bcdr,test,benign,8452,03fed51647b2079977f6e5c36c6590162fb8ccb4b7a5b3a6211ec6485161d6cd
dataset16062024/bcdr/test/is_benign_true/patientbcdr__58_image60_mass1167_is_benign_1.png,bcdr,test,benign,7954,93480a5689345ef903b0e0c5f53a5dde98789441dc493d8ea6de69fedfd043b3
